URL,Name:,Company:,Type:,Distillation:,ABV:,Location,Score,nRatings,Price,Aged:,Distilled:
https://rumratings.com/rum/13569-shellys-rumbutt-peanut-butter,Rumbutt Peanut Butter,Shellys,Flavored,Unknown,29.9%,United Kingdom,8.0,1 rating,,,
https://rumratings.com/rum/7222-a-1710-2017-la-perle-full-proof,2017 La Perle Full Proof,A 1710,Agricole,Column Still (1-4),67.2%,Martinique,3.0,1 rating,,,2017.0
https://rumratings.com/rum/8305-rhum-jm-2004-10-year,2004 10-Year,Rhum JM,Agricole,Column Still (1-4),44.3%,Martinique,8.0,1 rating,,10.0,2004.0
https://rumratings.com/rum/8791-bellows-light,Light,Bellows,Light,Unknown,40.0%,United States,2.0,1 rating,,,
https://rumratings.com/rum/15524-moon-import-2003-demarera-diamond-14-year,2003 Demarera Diamond 14-Year,Moon Import,Aged,Unknown,45.0%,Italy,8.0,1 rating,,14.0,2003.0
https://rumratings.com/rum/1456-bully-boy-white,White,Bully Boy,Light,Unknown,40.0%,United States,9.0,1 rating,Best Price,,
https://rumratings.com/rum/12839-ferroni-brut-de-fut-maurice-2013,Brut de Fut Maurice 2013,Ferroni,Gold,Unknown,62.0%,Cuba,6.0,1 rating,,,
https://rumratings.com/rum/8564-don-ruffin-gold,Gold,Don Ruffin,Gold,Unknown,40.0%,Germany,6.0,1 rating,,,
https://rumratings.com/rum/15573-glasgow-distillery-co-banditti-club-port-cask-finish,Banditti Club Port Cask Finish,Glasgow distillery co,Aged,Column Still (1-4),52.4%,United Kingdom,7.0,1 rating,,,
https://rumratings.com/rum/13650-hampden-estate-2020-c-h,2020 C<>h,Hampden Estate,Aged,Pot Still,62.5%,Jamaica,8.0,1 rating,,,2020.0
https://rumratings.com/rum/8868-rum-cane-panama-xo-single-cask,Panama XO Single Cask,Rum & Cane,Aged,Unknown,,Andorra,8.0,1 rating,,,
https://rumratings.com/rum/13766-michlers-2007-jamaica-single-cask-13-year,2007 Jamaica Single Cask 13-Year,Michlers,Aged,Pot Still,49.0%,United Kingdom,8.0,1 rating,,13.0,2007.0
https://rumratings.com/rum/5819-duncan-taylor-2003-jamaica-monymusk-12-year,2003 Jamaica Monymusk 12-Year,Duncan Taylor,Aged,Pot Still,52.1%,United Kingdom,6.0,1 rating,,12.0,2003.0
https://rumratings.com/rum/11210-montebello-1995-11-year,1995 11-Year,Montebello,Agricole,Column Still (1-4),42.0%,Guadeloupe,8.0,1 rating,,11.0,1995.0
https://rumratings.com/rum/7070-1492-golden-age,Golden Age,1492,Gold,Unknown,40.0%,United States,3.0,1 rating,,,
https://rumratings.com/rum/8269-plantation-danish-cask-selection,Danish Cask Selection,Plantation,Aged,Unknown,,Multiple,8.0,1 rating,,,
https://rumratings.com/rum/6080-renegade-monymusk-5-year,Monymusk 5-Year,Renegade,Aged,Unknown,40.0%,Multiple,8.0,1 rating,,5.0,
https://rumratings.com/rum/7282-dingo-gold,Gold,Dingo,Gold,Unknown,,Australia,3.0,1 rating,,,
https://rumratings.com/rum/13993-flensburg-1992-guyana-mec-enmore-27-year,1992 Guyana MEC Enmore 27-Year,Flensburg,Aged,Pot Still,59.8%,Germany,9.0,1 rating,,27.0,1992.0
https://rumratings.com/rum/13982-rumclub-private-selection-2000-edition-23-barbados-main-mount-gay-bmmg-21-year,2000 Edition 23 Barbados Main Mount Gay BMMG 21-Year,Rumclub Private Selection,Aged,Pot Still,54.4%,Germany,9.0,1 rating,,21.0,2000.0
https://rumratings.com/rum/14099-the-duchess-1997-guyana-uitvlugt-24-year,1997 Guyana Uitvlugt 24-Year,The Duchess,Aged,Pot Still,55.3%,Netherlands,9.0,1 rating,,24.0,1997.0
https://rumratings.com/rum/14038-bullion-spiced,Spiced,Bullion,Spiced,Unknown,40.0%,United Kingdom,7.0,1 rating,,,
https://rumratings.com/rum/15361-la-mauny-2005-15-year,2005 15-Year,La Mauny,Agricole,Column Still (1-4),42.0%,Martinique,9.0,1 rating,,15.0,2005.0
https://rumratings.com/rum/14101-flensburg-1991-guyana-enmore-kfm-30-year,1991 Guyana Enmore KFM 30-Year,Flensburg,Aged,Pot Still,51.9%,Germany,10.0,1 rating,,30.0,1991.0
https://rumratings.com/rum/15369-corman-collins-1996-clarendon-25-year,1996 Clarendon 25-Year,Corman Collins,Aged,Unknown,54.0%,Belgium,8.0,1 rating,,25.0,1996.0
https://rumratings.com/rum/12806-kinship-house-of-fine-spirits-2012,2012,Kinship House of fine Spirits,Dark,Pot and Column Still,45.0%,Canada,6.0,1 rating,,,2012.0
https://rumratings.com/rum/5055-cotopaxi-15-year,15-Year,Cotopaxi,Aged,Unknown,40.0%,Ecuador,7.0,1 rating,,15.0,
https://rumratings.com/rum/5857-rhum-jm-2003-12-year,2003 12-Year,Rhum JM,Agricole,Column Still (1-4),44.8%,Martinique,8.0,1 rating,,12.0,2003.0
https://rumratings.com/rum/5036-kill-devil-hunter-laing-1998-bellevue-18-year,1998 Bellevue 18-Year,Kill Devil (Hunter Laing),Aged,Column Still (1-4),58.2%,United Kingdom,0.0,1 rating,,18.0,1998.0
https://rumratings.com/rum/13087-rhumb-runner-2003-diamond-guyana-single-cask-strength-14-year,2003 Diamond Guyana Single Cask Strength 14-Year,Rhumb Runner,Aged,Unknown,59.9%,Trinidad and Tobago,9.0,1 rating,,14.0,2003.0
https://rumratings.com/rum/11765-arturo-makasare-15-year,15-Year,Arturo Makasare,Aged,Unknown,,Dominican Republic,8.0,1 rating,,15.0,
https://rumratings.com/rum/8617-berry-bros-rudd-caribbean-xo,Caribbean XO,Berry Bros & Rudd,Dark,Unknown,40.0%,United Kingdom,8.0,1 rating,,,
https://rumratings.com/rum/8563-the-secret-treasures-central-america-10-year,Central America 10-Year,The Secret Treasures,Aged,Unknown,40.0%,Multiple,6.0,1 rating,Best Price,10.0,
https://rumratings.com/rum/8588-russeika-finest-quality-caribbean-specially-blended,Finest Quality Caribbean Specially Blended,Russeika,Gold,Unknown,40.0%,Romania,1.0,1 rating,,,
https://rumratings.com/rum/6123-kintra-2004-cacd-distillery-cask-7-venezuela-13-year,2004 CACD Distillery Cask 7 Venezuela 13-Year,Kintra,Aged,Unknown,,Netherlands,0.0,1 rating,,13.0,2004.0
https://rumratings.com/rum/15902-caroni-1997-master-of-malt-22-year,1997 Master of Malt 22-Year,Caroni,Aged,Column Still (5+),61.6%,Trinidad and Tobago,10.0,1 rating,,22.0,1997.0
https://rumratings.com/rum/6052-barracuda-cay-dark-8-year,Dark 8-Year,Barracuda Cay,Aged,Unknown,40.0%,Panama,4.0,1 rating,,8.0,
https://rumratings.com/rum/5600-rhum-jm-1992-10-year,1992 10-Year,Rhum JM,Agricole,Column Still (1-4),49.0%,Martinique,9.0,1 rating,,10.0,1992.0
https://rumratings.com/rum/5582-compagnie-des-indes-1993-trinidad-caroni-23-year,1993 Trinidad Caroni 23-Year,Compagnie des Indes,Aged,Unknown,53.1%,France,9.0,1 rating,,23.0,1993.0
https://rumratings.com/rum/15818-colours-of-rum-2006-jamaica-ed-9-worthy-park-16-year,2006 Jamaica Ed.9 Worthy Park 16-Year,Colours of Rum,Aged,Pot Still,59.3%,Multiple,7.0,1 rating,,16.0,2006.0
https://rumratings.com/rum/15745-kill-devil-hunter-laing-2001-guyana-single-cask-15-year,2001 Guyana Single Cask 15-Year,Kill Devil (Hunter Laing),Aged,Unknown,46.0%,United Kingdom,7.0,1 rating,,15.0,
https://rumratings.com/rum/6946-charles-simonnet-blanc-50,Blanc 50,Charles Simonnet,Agricole,Unknown,50.0%,Guadeloupe,3.0,1 rating,,,
https://rumratings.com/rum/8403-las-palmas-dorada-golden,Dorada Golden,Las Palmas,Gold,Unknown,37.5%,Trinidad and Tobago,2.0,1 rating,,,
https://rumratings.com/rum/6970-darboussier-l-original-creme,L'Original CrÃ¨me,Darboussier,Flavored,Unknown,18.0%,Guadeloupe,4.0,1 rating,,,
https://rumratings.com/rum/6064-twin-valley-port-antonio-sorrel,Port Antonio Sorrel,Twin Valley,Flavored,Unknown,30.0%,United States,9.0,1 rating,,,
https://rumratings.com/rum/8275-cadenhead-s-1997-trinidad-caroni-htr-20-year,1997 Trinidad Caroni HTR 20-Year,Cadenhead's,Aged,Pot Still,60.6%,United Kingdom,9.0,1 rating,Best Price,20.0,1997.0
https://rumratings.com/rum/6648-rumclub-private-selection-the-two-worlds-5-year,The Two Worlds 5-Year,Rumclub Private Selection,Aged,Unknown,40.0%,Germany,7.0,1 rating,,5.0,
https://rumratings.com/rum/6789-esprit-de-krewe-golden,Golden,Esprit de Krewe,Gold,Unknown,40.0%,United States,7.0,1 rating,,,
https://rumratings.com/rum/16072-tamosi-2000-tdl-22-year,2000 TDL 22-Year,Tamosi,Aged,Column Still (1-4),57.0%,Barbados,8.0,1 rating,,22.0,2000.0
https://rumratings.com/rum/7981-numbskul-original,Original,Numbskul,Spiced,Unknown,40.0%,United States,3.0,1 rating,,,
https://rumratings.com/rum/9237-cotton-reed-white,White,Cotton & Reed,Light,Unknown,40.0%,United States,6.0,1 rating,Best Price,,
https://rumratings.com/rum/6762-longueteau-honey-spicy-1-year,Honey Spicy 1-Year,Longueteau,Spiced,Column Still (1-4),40.0%,Guadeloupe,4.0,1 rating,,1.0,
https://rumratings.com/rum/8977-banks-1996-limited-edition-guyane-jamaica-16-year,1996 Limited Edition Guyane Jamaica 16-Year,Banks,Aged,Unknown,,United Kingdom,8.0,1 rating,,16.0,1996.0
https://rumratings.com/rum/8138-ultimatum-trinidad-caroni-20-year,Trinidad Caroni 20-Year,Ultimatum,Aged,Unknown,,Netherlands Antilles,9.0,1 rating,,20.0,
https://rumratings.com/rum/6747-bologne-les-confidentiels-hors-d-age,Les Confidentiels Hors dâ€™age,Bologne,Agricole,Column Still (1-4),40.0%,Guadeloupe,5.0,1 rating,,,
https://rumratings.com/rum/8486-torcedor-elixir,Elixir,Torcedor,Flavored,Unknown,40.0%,Germany,4.0,1 rating,,,
https://rumratings.com/rum/6956-bielle-2014-4-year,2014 4-Year,Bielle,Agricole,Column Still (1-4),42.0%,Guadeloupe,3.0,1 rating,,4.0,2014.0
https://rumratings.com/rum/8844-brugal-gran-reserva-xv-exclusiva,Gran Reserva XV Exclusiva,Brugal,Aged,Unknown,,Dominican Republic,8.0,1 rating,Best Price,,
https://rumratings.com/rum/8866-the-duchess-2006-jamaica-12-year,2006 Jamaica 12-Year,The Duchess,Light,Unknown,40.0%,Netherlands,9.0,1 rating,,12.0,2006.0
https://rumratings.com/rum/5389-old-man-guavaberry-old-oranjestad,Old Oranjestad,Old Man Guavaberry,Flavored,Unknown,,Saint Martin,2.0,1 rating,,,
https://rumratings.com/rum/2341-cockspur-overproof,Overproof,Cockspur,Light,Unknown,65.0%,Barbados,9.0,1 rating,Best Price,,
https://rumratings.com/rum/6822-domaine-dizac-gold,Gold,Domaine Dizac,Agricole,Unknown,40.0%,Martinique,2.0,1 rating,,,
https://rumratings.com/rum/6768-bielle-liqueur-shrubb,Liqueur Shrubb,Bielle,Flavored,,40.0%,Guadeloupe,3.0,1 rating,,,
https://rumratings.com/rum/15648-colours-of-rum-1995-jamaica-ed-2-clarendon-26-year,1995 Jamaica Ed.2 Clarendon 26-Year,Colours of Rum,Aged,Pot Still,65.7%,Multiple,9.0,1 rating,,26.0,1995.0
https://rumratings.com/rum/7043-clement-cask-collection-new-american-oak-4-year,Cask Collection New American Oak 4-Year,Clement,Agricole,Column Still (1-4),62.5%,Martinique,8.0,1 rating,,4.0,
https://rumratings.com/rum/2342-cockspur-pineapple-coconut-splash,Pineapple Coconut Splash,Cockspur,Flavored,Unknown,21.0%,Barbados,0.0,1 rating,,,
https://rumratings.com/rum/5023-hell-s-half-acre-gold,Gold,Hell's Half Acre,Gold,Unknown,40.0%,United States,8.0,1 rating,,,
https://rumratings.com/rum/8093-new-grove-2007-savoir-faire,2007 Savoir Faire,New Grove,Aged,Unknown,40.0%,Mauritius,5.0,1 rating,,,2007.0
https://rumratings.com/rum/6221-compagnie-des-indes-2005-belize-travellers-cask-strength-12-year,2005 Belize Travellers Cask Strength 12-Year,Compagnie des Indes,Aged,Unknown,55.0%,France,9.0,1 rating,,12.0,2005.0
https://rumratings.com/rum/1140-bellevue-2008-1821-10-year,2008 1821 10-Year,Bellevue,Aged,Column Still (1-4),45.0%,Guadeloupe,7.0,1 rating,,10.0,2008.0
https://rumratings.com/rum/11739-asda-refined-dark-navy,Refined Dark Navy,Asda,Dark,Unknown,37.5%,United Kingdom,3.0,1 rating,,,
https://rumratings.com/rum/1190-old-mission-light,Light,Old Mission,Light,Unknown,40.0%,United States,6.0,1 rating,,,
https://rumratings.com/rum/8607-kill-devil-hunter-laing-2004-venezuela-c-a-s-c-a-14-year,2004 Venezuela C.A.S.C.A. 14-Year,Kill Devil (Hunter Laing),Aged,Column Still (1-4),46.0%,United Kingdom,9.0,1 rating,,14.0,2004.0
https://rumratings.com/rum/1191-manitou-passage-light,Light,Manitou Passage,Light,Unknown,40.0%,United States,7.0,1 rating,,,
https://rumratings.com/rum/994-velho-barreiro-serie-especial-ouro-cachaca,Serie Especial Ouro Cachaca,Velho Barreiro,Cachaca,Unknown,40.0%,Brazil,5.0,1 rating,,,
https://rumratings.com/rum/6092-sunset-mutineers-gold-xo,Mutineers Gold XO,Sunset,Gold,Unknown,40.0%,Saint Vincent And The Grenedines,7.0,1 rating,,,
https://rumratings.com/rum/1192-hana-bay-151,151,Hana Bay,Light,Unknown,,United States,2.0,1 rating,,,
https://rumratings.com/rum/6198-kill-devil-hunter-laing-2008-guyana-8-year,2008 Guyana 8-Year,Kill Devil (Hunter Laing),Aged,Unknown,,United Kingdom,8.0,1 rating,,8.0,2008.0
https://rumratings.com/rum/11917-bozkov-bily-kokosovy,BÃ­lÃ½ KokosovÃ½,Bozkov,Flavored,Unknown,,Czechia,3.0,1 rating,,,
https://rumratings.com/rum/10944-pelican-harbor-black,Black,Pelican Harbor,Dark,Unknown,40.0%,United States,3.0,1 rating,Best Price,,
https://rumratings.com/rum/8095-suntory-gold,Gold,Suntory,Gold,Unknown,40.0%,Japan,3.0,1 rating,,,
https://rumratings.com/rum/2335-rum-company-old-panama,Old Panama,Rum Company,Aged,Unknown,40.0%,Germany,8.0,1 rating,,,
https://rumratings.com/rum/8615-gordon-macphail-longpond-58-year,Longpond 58-Year,Gordon & Macphail,Aged,Unknown,,United Kingdom,8.0,1 rating,,58.0,
https://rumratings.com/rum/11735-clement-cuvee-festive-3-year,Cuvee Festive 3-Year,Clement,Agricole,Column Still (1-4),40.0%,Martinique,6.0,1 rating,,3.0,
https://rumratings.com/rum/15901-albert-michler-distillery-old-bert-winter-spiced,Old Bert Winter Spiced,Albert Michler Distillery,Spiced,Pot Still,40.0%,Jamaica,8.0,1 rating,,,
https://rumratings.com/rum/6563-falkensten-xo-cask-solera-px-finish-23-year,XO Cask Solera PX Finish 23-Year,Falkensten,Aged,Unknown,50.0%,Denmark,8.0,1 rating,,23.0,
https://rumratings.com/rum/12670-ron-cristobal-gran-anejo-5-year,Gran Anejo 5-Year,Ron Cristobal,Gold,Unknown,40.0%,Dominican Republic,5.0,1 rating,,5.0,
https://rumratings.com/rum/6747-bologne-les-confidentiels-hors-d-age,Les Confidentiels Hors dâ€™age,Bologne,Agricole,Column Still (1-4),40.0%,Guadeloupe,5.0,1 rating,,,
https://rumratings.com/rum/8977-banks-1996-limited-edition-guyane-jamaica-16-year,1996 Limited Edition Guyane Jamaica 16-Year,Banks,Aged,Unknown,,United Kingdom,8.0,1 rating,,16.0,1996.0
https://rumratings.com/rum/11179-dillon-2003-single-cask-15-year,2003 Single Cask 15-Year,Dillon,Agricole,Column Still (1-4),43.0%,Martinique,8.0,1 rating,,15.0,2003.0
https://rumratings.com/rum/16004-plantation-2013-vintages-collection-no-2-barbados-9-year,2013 Vintages Collection No 2 Barbados 9-Year,Plantation,Aged,Pot and Column Still,50.2%,Multiple,8.0,1 rating,,9.0,2013.0
https://rumratings.com/rum/16023-sugarbird-cape-fynbos-4-year,Cape Fynbos 4-Year,Sugarbird,Flavored,Pot Still,43.0%,South Africa,9.0,1 rating,,4.0,
https://rumratings.com/rum/13770-1933-dark-4-year,Dark 4-Year,1933,Dark,Pot Still,40.0%,United States,5.0,1 rating,,4.0,
https://rumratings.com/rum/15937-ranch-brands-hot-joy,Hot Joy,Ranch Brands,Light,Unknown,50.0%,United States,3.0,1 rating,,,
https://rumratings.com/rum/15992-maplewood-brewing-company-white,White,Maplewood Brewing Company,Light,Unknown,47.5%,United States,7.0,1 rating,,,
https://rumratings.com/rum/15975-savanna-2007-madras-12-year,2007 Madras 12-Year,Savanna,Aged,Column Still (1-4),60.3%,Reunion,9.0,1 rating,,12.0,2007.0
https://rumratings.com/rum/15556-savanna-2018-creol-straight-batch-1,2018 Creol Straight Batch #1,Savanna,Agricole,Column Still (1-4),67.2%,Reunion,8.0,1 rating,,,2018.0
https://rumratings.com/rum/15979-rumclub-private-selection-2009-hampden-dok-12-year,2009 Hampden DOK 12-Year,Rumclub Private Selection,Aged,Pot Still,58.2%,Germany,9.0,1 rating,,12.0,2009.0
https://rumratings.com/rum/3896-sas-distilleries-charlesville,Charlesville,Sas Distilleries,Dark,Unknown,,Belgium,0.0,1 rating,,,
https://rumratings.com/rum/15981-la-favorite-2018-la-creole-christian-de-montaguere,2018 La CrÃ¨ole Christian de MontaguÃ¨re,La Favorite,Agricole,Column Still (1-4),56.0%,Martinique,9.0,1 rating,,,2018.0
https://rumratings.com/rum/4314-adinco-distilleries-dark-elvis,Dark Elvis,Adinco Distilleries,Aged,Unknown,40.0%,India,3.0,1 rating,,,
https://rumratings.com/rum/15982-rumclub-private-selection-1994-enmore-rev-27-year,1994 Enmore REV 27-Year,Rumclub Private Selection,Aged,Pot Still,54.5%,Germany,9.0,1 rating,,27.0,1994.0
https://rumratings.com/rum/15781-s-b-s-origin-french-antilles-grand-arome,Origin French Antilles Grand Arome,S.B.S.,Light,Column Still (1-4),57.0%,Denmark,8.0,1 rating,,,
https://rumratings.com/rum/15776-dead-man-s-fingers-white,White,Dead Man's Fingers,Light,Unknown,37.5%,United Kingdom,5.0,1 rating,,,
https://rumratings.com/rum/15774-dead-man-s-fingers-hazelnut,Hazelnut,Dead Man's Fingers,Flavored,Unknown,37.5%,United Kingdom,6.0,1 rating,,,
https://rumratings.com/rum/5389-old-man-guavaberry-old-oranjestad,Old Oranjestad,Old Man Guavaberry,Flavored,Unknown,,Saint Martin,2.0,1 rating,,,
https://rumratings.com/rum/15853-hse-2006-single-cask-meb-2021-15-year,2006 Single Cask (MEB 2021) 15-Year,HSE,Aged,Column Still (1-4),47.8%,Martinique,8.0,1 rating,,15.0,2006.0
https://rumratings.com/rum/15942-bristol-classic-2013-trinidad-tdl-8-year,2013 Trinidad TDL 8-Year,Bristol Classic,Aged,Column Still (1-4),43.0%,United Kingdom,9.0,1 rating,,8.0,2013.0
https://rumratings.com/rum/5992-dupuy-barcelo-carta-real-dorado,Carta Real Dorado,Dupuy Barceló,Gold,Unknown,,Dominican Republic,4.0,1 rating,,,
https://rumratings.com/rum/13197-velier-1987-enmore-full-proof,1987 Enmore Full Proof,Velier,Aged,Unknown,,Multiple,,,,,1987.0
https://rumratings.com/rum/681-rainha-do-vale-classica-cachaca,Classica Cachaca,Rainha do Vale,Cachaca,Unknown,41.0%,Brazil,,,,,
https://rumratings.com/rum/9234-copper-kettle-butter,Butter,Copper Kettle,Flavored,Unknown,,United States,,,,,
https://rumratings.com/rum/13474-reimonenq-2018-blanc-phoenix,2018 Blanc Phoenix,Reimonenq,Agricole,Column Still (5+),50.0%,Guadeloupe,,,,,2018.0
https://rumratings.com/rum/511-roatan-rum-company-island-spiced,Island Spiced,Roatan Rum Company,Flavored,Unknown,40.0%,Honduras,,,,,
https://rumratings.com/rum/16039-pusser-s-coronation-reserve-ltd-ed,Coronation Reserve Ltd Ed,Pusser's,Aged,Pot and Column Still,54.5%,"Virgin Islands, British",,,,,
https://rumratings.com/rum/8747-rhum-bakara-reserve-speciale,Reserve Speciale,Rhum Bakara,Aged,Unknown,40.0%,Haiti,,,,,
https://rumratings.com/rum/2003-duncan-taylor-1998-cuba-14-year,1998 Cuba 14-Year,Duncan Taylor,Aged,Unknown,,United Kingdom,,,,14.0,1998.0
https://rumratings.com/rum/10985-tumbleroot-oro,Oro,Tumbleroot,Gold,Unknown,40.0%,United States,,,Best Price,,
https://rumratings.com/rum/8885-cave-guildive-2005-jamaica-new-yarmouth-12-year,2005 Jamaica New Yarmouth 12-Year,Cave Guildive,Aged,Unknown,,Switzerland,,,,12.0,2005.0
https://rumratings.com/rum/8282-lemba-artisanal-agricole,Artisanal Agricole,Lemba,Aged,Unknown,,Dominican Republic,,,Best Price,,
https://rumratings.com/rum/13342-mad-river-rum-44,"""rum 44""",Mad River,Light,Unknown,40.0%,United States,,,,,
https://rumratings.com/rum/11875-pontalba-white,White,Pontalba,Light,Unknown,40.0%,United States,,,Best Price,,
https://rumratings.com/rum/9304-inland-sea-light,Light,Inland Sea,Light,Unknown,40.0%,United States,,,,,
https://rumratings.com/rum/11980-montebello-2021-blanc-55,2021 Blanc 55,Montebello,Agricole,Column Still (1-4),55.0%,Guadeloupe,,,,,2021.0
https://rumratings.com/rum/9302-boardwalk-redrum,Redrum,Boardwalk,Flavored,Unknown,40.0%,United States,,,,,
https://rumratings.com/rum/11172-rum-nation-1986-supreme-lord-iv-21-year,1986 Supreme Lord IV 21-Year,Rum Nation,Aged,Unknown,,Italy,,,,21.0,1986.0
https://rumratings.com/rum/11880-rumjava-cinna-mon,Cinna’Mon,RumJava,Flavored,Pot and Column Still,,United States,,,Best Price,,
https://rumratings.com/rum/5189-kudjoe-spiced,Spiced,Kudjoe,Spiced,Unknown,40.0%,Jamaica,,,,,
https://rumratings.com/rum/823-gran-penuela-blanco,Blanco,Gran Peñuela,Light,Unknown,40.0%,Mexico,,,,,
https://rumratings.com/rum/12241-reimonenq-1998-extra-rare-20-year,1998 Extra Rare 20-Year,Reimonenq,Agricole,Column Still (1-4),47.0%,Guadeloupe,,,,20.0,1998.0
https://rumratings.com/rum/10899-denver-silver,Silver,Denver,Light,Unknown,40.0%,United States,,,Best Price,,
https://rumratings.com/rum/8738-cubanacan-blanco-superior,Blanco Superior,Cubanacan,Light,Unknown,40.0%,Cuba,,,,,
https://rumratings.com/rum/12916-laodi-white,White,Laodi,Light,Unknown,40.0%,Lao People's Democratic Republic,,,,,
https://rumratings.com/rum/8124-rhumba-caramel,Caramel,Rhumba,Flavored,Unknown,,Dominican Republic,,,,,
https://rumratings.com/rum/476-knockemdown-key-100-proof,100 Proof,Knockemdown Key,Light,Unknown,,"Virgin Islands, U.S.",,,,,
https://rumratings.com/rum/9202-boardroom-light,Light,Boardroom,Light,Unknown,40.0%,United States,,,,,
https://rumratings.com/rum/10982-coral-bay-white,White,Coral Bay,Light,Unknown,,United States,,,Best Price,,
https://rumratings.com/rum/9409-wheat-state-aged,Aged,Wheat State,Gold,Unknown,40.0%,United States,,,,,
https://rumratings.com/rum/9168-twenty-boat-cask-3-red-port-finish-reserve,Cask 3 Red Port Finish Reserve,Twenty Boat,Gold,Unknown,40.0%,United States,,,,,
https://rumratings.com/rum/11584-black-collar-spiced,Spiced,Black Collar,Spiced,Unknown,40.0%,New Zealand,,,,,
https://rumratings.com/rum/13475-reimonenq-2004-fut-147-16-year,2004 Fut 147 16-Year,Reimonenq,Agricole,,45.0%,Guadeloupe,,,,16.0,2004.0
https://rumratings.com/rum/10951-club-caribe-coconut,Coconut,Club Caribe,Flavored,Unknown,,United States,,,Best Price,,
https://rumratings.com/rum/365-el-chorrito-aguardiente,Aguardiente,El Chorrito,Light,Unknown,40.0%,Mexico,,,,,
https://rumratings.com/rum/13719-jimmyrum-oaked,Oaked+,JimmyRum,Gold,Unknown,40.0%,Australia,,,,,
https://rumratings.com/rum/4127-westerhall-estate-no-5,Estate No 5,Westerhall,Gold,Unknown,40.0%,Grenada,,,,,
https://rumratings.com/rum/511-roatan-rum-company-island-spiced,Island Spiced,Roatan Rum Company,Flavored,Unknown,40.0%,Honduras,,,,,
https://rumratings.com/rum/12730-naked-spirits-white,White,Naked Spirits,Light,Unknown,40.0%,United States,,,Best Price,,
https://rumratings.com/rum/2011-koh-samui-sugar-cane-9-year,Sugar Cane 9-Year,Koh Samui,Light,Unknown,40.0%,Thailand,,,,9.0,
https://rumratings.com/rum/13446-tresclavos-ginger-spice,Ginger Spice,Tresclavos,Flavored,Unknown,40.0%,United States,,,,,
https://rumratings.com/rum/13449-tresclavos-passion-parcha,Passion Parcha,Tresclavos,Flavored,Unknown,40.0%,United States,,,,,
https://rumratings.com/rum/2101-compagnie-des-indes-cuba-sancti-spirit-16-year,Cuba Sancti Spirit 16-Year,Compagnie des Indes,Aged,Unknown,45.0%,France,,,,16.0,
https://rumratings.com/rum/2004-duncan-taylor-2000-barbados-12-year,2000 Barbados 12-Year,Duncan Taylor,Aged,Unknown,,United Kingdom,,,,12.0,2000.0
https://rumratings.com/rum/11909-red-bonny-dark,Dark,Red Bonny,Dark,Unknown,40.0%,Guyana,,,Best Price,,
https://rumratings.com/rum/10874-alamo-texas,Texas,Alamo,Light,Unknown,40.0%,United States,,,Best Price,,
https://rumratings.com/rum/10867-portashots-fletchers-silver,Fletchers Silver,Portashots,Light,Unknown,40.0%,United States,,,Best Price,,
https://rumratings.com/rum/345-downslope-white,White,Downslope,Light,Unknown,40.0%,United States,,,Best Price,,
https://rumratings.com/rum/10865-red-island-finger-lime,Finger Lime,Red Island,Flavored,Unknown,,United States,,,Best Price,,
https://rumratings.com/rum/13471-mezan-2011-jamaica-worthy-park-10-year,2011 Jamaica Worthy Park 10-Year,Mezan,Aged,Pot Still,46.0%,Multiple,,,,10.0,2011.0
https://rumratings.com/rum/9367-seven-jars-light,Light,Seven Jars,Light,Unknown,40.0%,United States,,,,,
https://rumratings.com/rum/15808-reimonenq-original-barrel-kou-de-foudre-19-mois,"Original Barrel KOU de Foudre, 19-Mois",Reimonenq,Agricole,Column Still (1-4),42.0%,Guadeloupe,,,,,
https://rumratings.com/rum/14320-clement-2001-single-cask-futs-de-bourbon-16-year,2001 Single Cask Futs De Bourbon 16-Year,Clement,Agricole,Column Still (1-4),43.0%,Martinique,,,,16.0,2001.0
https://rumratings.com/rum/10766-four-fathers-black-copper,Black Copper,Four Fathers,Dark,Unknown,40.0%,United States,,,Best Price,,
https://rumratings.com/rum/328-don-lorenzo-mango,Mango,Don Lorenzo,Flavored,Unknown,,Bahamas,,,,,
https://rumratings.com/rum/13479-depaz-xo-cuvee-du-rotary-club-de-saint-pierre-50eme-anniversarie,XO Cuvée du Rotary Club de Saint-Pierre 50eme Anniversarie,Depaz,Agricole,Column Still (5+),45.0%,Martinique,,,,,
https://rumratings.com/rum/11296-transcontinental-rum-line-2001-trinidad-18-year,2001 Trinidad 18-Year,Transcontinental Rum Line,Aged,Unknown,66.8%,France,,,,18.0,2001.0
https://rumratings.com/rum/10958-sinship-1930-smoked,1930 Smoked,Sinship,Flavored,Unknown,40.0%,United States,,,Best Price,,
https://rumratings.com/rum/5143-bonpland-forte,Forte,Bonpland,Gold,Unknown,40.0%,Germany,,,,,
https://rumratings.com/rum/5144-bonpland-claire,Claire,Bonpland,Light,Unknown,40.0%,Germany,,,,,
https://rumratings.com/rum/10833-cape-may-strawberry-banana,Strawberry Banana,Cape May,Flavored,Unknown,,United States,,,Best Price,,
https://rumratings.com/rum/9260-hue-hue-coffee,Coffee,Hue-Hue,Flavored,Unknown,,United States,,,,,
https://rumratings.com/rum/11012-malibu-sparkler,Sparkler,Malibu,Flavored,Unknown,,Canada,,,Best Price,,
